laser1, laser2, laser3, laser4, robot_z
164.2323455810547, 179.56021118164062, 173.23667907714844, 178.71578979492188, -2285.088134765625
164.08273315429688, 179.21884155273438, 173.2035369873047, 178.39120483398438, -2285.344482421875
163.8762969970703, 178.95025634765625, 173.1116180419922, 178.0295867919922, -2285.607177734375
163.77273559570312, 178.58905029296875, 173.00390625, 177.68359375, -2285.875244140625
163.60491943359375, 178.28953552246094, 172.88819885253906, 177.3642120361328, -2286.142822265625
163.3279266357422, 177.8690185546875, 172.7059326171875, 176.98696899414062, -2286.41259765625
163.1272430419922, 177.63621520996094, 172.52207946777344, 176.71054077148438, -2286.684814453125
163.06121826171875, 177.33848571777344, 172.34683227539062, 176.3981475830078, -2286.955322265625
162.90065002441406, 177.11929321289062, 172.19802856445312, 176.104736328125, -2287.224853515625
162.67453002929688, 176.77220153808594, 172.05938720703125, 175.79742431640625, -2287.49853515625
162.60594177246094, 176.6109161376953, 172.0085906982422, 175.54037475585938, -2287.77685546875
162.5343475341797, 176.42367553710938, 171.9756317138672, 175.2554931640625, -2288.05322265625
162.5145721435547, 176.2482147216797, 171.91574096679688, 174.9718017578125, -2288.325439453125
162.4869384765625, 176.02940368652344, 171.91644287109375, 174.7299041748047, -2288.5927734375
162.4607696533203, 175.8136444091797, 171.93690490722656, 174.46820068359375, -2288.863525390625
162.446044921875, 175.66744995117188, 171.9879913330078, 174.2016143798828, -2289.136962890625
162.41754150390625, 175.48141479492188, 172.0594482421875, 173.9897003173828, -2289.409423828125
162.4171142578125, 175.4034881591797, 172.0986328125, 173.7404022216797, -2289.681396484375
162.35191345214844, 175.11058044433594, 172.1409454345703, 173.49758911132812, -2289.953125
162.39364624023438, 174.9079132080078, 172.16795349121094, 173.28147888183594, -2290.223876953125
162.3782196044922, 174.76181030273438, 172.2042999267578, 173.08950805664062, -2290.49609375
162.37298583984375, 174.55099487304688, 172.23098754882812, 172.86749267578125, -2290.771240234375
162.2696075439453, 174.32461547851562, 172.2718505859375, 172.64915466308594, -2291.044921875
162.25050354003906, 174.1303253173828, 172.27040100097656, 172.41712951660156, -2291.31494140625
162.16275024414062, 173.8790740966797, 172.21240234375, 172.19879150390625, -2291.587646484375
162.0704345703125, 173.635986328125, 172.14190673828125, 171.99839782714844, -2291.859619140625
161.9353485107422, 173.3885040283203, 172.04071044921875, 171.76123046875, -2292.139404296875
161.91281127929688, 173.1237030029297, 171.93125915527344, 171.5425567626953, -2292.4208984375
161.80136108398438, 172.78372192382812, 171.7839813232422, 171.3562469482422, -2292.7041015625
161.65843200683594, 172.4137420654297, 171.6324462890625, 171.1149444580078, -2292.989501953125
161.6051483154297, 172.04478454589844, 171.4248504638672, 170.8812713623047, -2293.27490234375
161.4840850830078, 171.68479919433594, 171.1836395263672, 170.6671905517578, -2293.564208984375
161.2913360595703, 171.42990112304688, 170.9739990234375, 170.4734344482422, -2293.8564453125
161.02593994140625, 170.61647033691406, 170.37059020996094, 169.9982452392578, -2294.153564453125
160.98269653320312, 170.55612182617188, 170.3158721923828, 169.95590209960938, -2294.4501953125
160.93309020996094, 170.4669189453125, 170.26419067382812, 169.89468383789062, -2294.756591796875
160.8813934326172, 170.28089904785156, 170.062255859375, 169.7379150390625, -2295.060546875
160.75503540039062, 169.9809112548828, 169.89566040039062, 169.5283966064453, -2295.3701171875
160.6658172607422, 169.6692352294922, 169.77793884277344, 169.30419921875, -2295.685302734375
160.61447143554688, 169.43362426757812, 169.66348266601562, 169.08639526367188, -2296.003662109375
160.51707458496094, 169.20394897460938, 169.57147216796875, 168.9054412841797, -2296.321044921875
160.451171875, 168.90028381347656, 169.46615600585938, 168.6614227294922, -2296.641357421875
160.37503051757812, 168.60044860839844, 169.3428955078125, 168.42544555664062, -2296.965576171875
160.19671630859375, 168.31903076171875, 169.196533203125, 168.19561767578125, -2297.2919921875
160.0724334716797, 167.920654296875, 169.04122924804688, 167.98033142089844, -2297.623046875
159.8824920654297, 167.66986083984375, 168.8697967529297, 167.77049255371094, -2297.9560546875
159.68899536132812, 167.32745361328125, 168.61744689941406, 167.51934814453125, -2298.2939453125
159.4669189453125, 166.9086456298828, 168.33970642089844, 167.24240112304688, -2298.637939453125
159.27206420898438, 166.5676727294922, 168.05511474609375, 166.99488830566406, -2298.988525390625
158.9564971923828, 166.1101531982422, 167.72195434570312, 166.71542358398438, -2299.339599609375
158.60980224609375, 165.70106506347656, 167.297119140625, 166.42701721191406, -2299.694091796875
158.35171508789062, 165.2091522216797, 166.85186767578125, 166.17433166503906, -2300.05322265625
158.02142333984375, 164.77671813964844, 166.39898681640625, 165.88198852539062, -2300.414306640625
157.77320861816406, 164.31027221679688, 165.98475646972656, 165.59613037109375, -2300.778076171875
157.4954833984375, 163.92303466796875, 165.5139617919922, 165.34564208984375, -2301.14306640625
157.2227325439453, 163.487548828125, 165.05918884277344, 165.0562744140625, -2301.51171875
156.9385986328125, 163.17271423339844, 164.65408325195312, 164.82955932617188, -2301.8798828125
156.69644165039062, 162.75706481933594, 164.23338317871094, 164.6016082763672, -2302.2490234375
156.48123168945312, 162.3617706298828, 163.91659545898438, 164.335205078125, -2302.623046875
156.27389526367188, 162.0209503173828, 163.58908081054688, 164.0654754638672, -2303.000732421875
156.09654235839844, 161.8163604736328, 163.2820587158203, 163.8448486328125, -2303.38525390625
155.9654083251953, 161.50595092773438, 163.1050567626953, 163.58602905273438, -2303.7734375
155.79954528808594, 161.2200469970703, 162.91485595703125, 163.2779083251953, -2304.161376953125
155.66563415527344, 160.97219848632812, 162.7568817138672, 163.00918579101562, -2304.55029296875
155.47418212890625, 160.72671508789062, 162.6669158935547, 162.71417236328125, -2304.94189453125
155.34742736816406, 160.402587890625, 162.53379821777344, 162.42022705078125, -2305.336669921875
155.1564178466797, 160.12353515625, 162.37168884277344, 162.16522216796875, -2305.73291015625
154.8714141845703, 159.75010681152344, 162.18153381347656, 161.84739685058594, -2306.13232421875
154.65969848632812, 159.3885498046875, 161.9368133544922, 161.60865783691406, -2306.53369140625
154.43154907226562, 158.97970581054688, 161.68406677246094, 161.29074096679688, -2306.934814453125
154.10353088378906, 158.63243103027344, 161.37814331054688, 160.9671630859375, -2307.338134765625
153.7989044189453, 158.2117156982422, 161.0262908935547, 160.66709899902344, -2307.744873046875
153.48037719726562, 157.75009155273438, 160.6099853515625, 160.33865356445312, -2308.154052734375
153.07403564453125, 157.33998107910156, 160.16525268554688, 160.0015106201172, -2308.567138671875
152.7092742919922, 156.8604736328125, 159.74256896972656, 159.6787567138672, -2308.9833984375
152.35491943359375, 156.42193603515625, 159.2816925048828, 159.32386779785156, -2309.403564453125
152.0636749267578, 155.97669982910156, 158.8963623046875, 158.9709014892578, -2309.827880859375
151.72366333007812, 155.47412109375, 158.45901489257812, 158.65411376953125, -2310.252197265625
151.4077606201172, 155.1667022705078, 158.06105041503906, 158.31224060058594, -2310.68212890625
151.0736083984375, 154.7190399169922, 157.6299591064453, 157.95082092285156, -2311.1103515625
150.83197021484375, 154.4027862548828, 157.35369873046875, 157.6112823486328, -2311.5458984375
150.5363311767578, 154.045654296875, 157.07273864746094, 157.24417114257812, -2311.980712890625
150.255126953125, 153.6337890625, 156.78968811035156, 156.8787078857422, -2312.418701171875
149.98899841308594, 153.3114013671875, 156.55242919921875, 156.5600128173828, -2312.859375
149.78990173339844, 152.98260498046875, 156.32492065429688, 156.18687438964844, -2313.3037109375
149.51112365722656, 152.68218994140625, 156.09219360351562, 155.84715270996094, -2313.7509765625
149.20053100585938, 152.32057189941406, 155.83949279785156, 155.53065490722656, -2314.200927734375
148.89010620117188, 151.97476196289062, 155.58729553222656, 155.1518096923828, -2314.65478515625
148.54969787597656, 151.51950073242188, 155.28616333007812, 154.7949676513672, -2315.110595703125
148.26695251464844, 151.17031860351562, 154.94195556640625, 154.4586181640625, -2315.5673828125
147.89671325683594, 150.7198944091797, 154.62033081054688, 154.07553100585938, -2316.028076171875
147.4895782470703, 150.2838134765625, 154.20152282714844, 153.68975830078125, -2316.489990234375
147.12510681152344, 149.8318634033203, 153.79574584960938, 153.3400421142578, -2316.9541015625
146.7180633544922, 149.37075805664062, 153.34555053710938, 152.94361877441406, -2317.4140625
146.3314971923828, 148.92086791992188, 152.86781311035156, 152.5743408203125, -2317.876220703125
145.85211181640625, 148.40708923339844, 152.43353271484375, 152.1680450439453, -2318.33544921875
145.43910217285156, 147.8785858154297, 151.91311645507812, 151.7849884033203, -2318.7900390625
145.07667541503906, 147.52175903320312, 151.3965606689453, 151.4229736328125, -2319.245361328125
144.65232849121094, 147.07398986816406, 150.93386840820312, 150.99771118164062, -2319.697998046875
144.26426696777344, 146.58468627929688, 150.42532348632812, 150.56918334960938, -2320.14990234375
143.87979125976562, 146.17227172851562, 149.95582580566406, 150.1540069580078, -2320.59765625
143.5238494873047, 145.76341247558594, 149.57223510742188, 149.79342651367188, -2321.0439453125
143.16415405273438, 145.3848419189453, 149.13844299316406, 149.43392944335938, -2321.489501953125
142.85023498535156, 144.94798278808594, 148.7537078857422, 149.06564331054688, -2321.932373046875
142.51893615722656, 144.59776306152344, 148.413818359375, 148.7275390625, -2322.370361328125
142.1656951904297, 144.22410583496094, 148.04429626464844, 148.36715698242188, -2322.806640625
141.91078186035156, 143.8572235107422, 147.77284240722656, 148.0547637939453, -2323.2392578125
141.6554412841797, 143.50477600097656, 147.4520263671875, 147.718017578125, -2323.66796875
141.32061767578125, 143.2417755126953, 147.1276397705078, 147.38613891601562, -2324.091552734375
141.03892517089844, 142.95077514648438, 146.8514404296875, 147.09628295898438, -2324.51318359375
140.7707061767578, 142.58169555664062, 146.59423828125, 146.76693725585938, -2324.93212890625
140.50294494628906, 142.2603302001953, 146.2851104736328, 146.45660400390625, -2325.3486328125
140.25030517578125, 141.9553985595703, 145.9978485107422, 146.1853485107422, -2325.760986328125
139.90489196777344, 141.59136962890625, 145.69630432128906, 145.8599395751953, -2326.169189453125
139.6436004638672, 141.28359985351562, 145.4156036376953, 145.52618408203125, -2326.57568359375
139.32960510253906, 140.9752655029297, 145.15220642089844, 145.20709228515625, -2326.979736328125
138.9637451171875, 140.62997436523438, 144.87057495117188, 144.9197540283203, -2327.3779296875
138.7078857421875, 140.34649658203125, 144.57981872558594, 144.59097290039062, -2327.77392578125
138.39891052246094, 139.9718780517578, 144.20263671875, 144.30076599121094, -2328.16748046875
138.13905334472656, 139.67445373535156, 143.90383911132812, 143.9708709716797, -2328.556396484375
137.80178833007812, 139.30799865722656, 143.62652587890625, 143.6888427734375, -2328.94384765625
137.49136352539062, 138.95309448242188, 143.30917358398438, 143.36985778808594, -2329.32763671875
137.2208251953125, 138.65321350097656, 142.94606018066406, 143.05596923828125, -2329.71142578125
136.8824462890625, 138.32431030273438, 142.64068603515625, 142.74713134765625, -2330.0908203125
136.56988525390625, 138.06982421875, 142.31790161132812, 142.47515869140625, -2330.466796875
136.27056884765625, 137.7150421142578, 141.97238159179688, 142.1767578125, -2330.842041015625
135.9939727783203, 137.4445037841797, 141.67691040039062, 141.91290283203125, -2331.21240234375
135.75045776367188, 137.18008422851562, 141.35157775878906, 141.60975646972656, -2331.581298828125
135.4811553955078, 136.88194274902344, 141.08859252929688, 141.36012268066406, -2331.947265625
135.18145751953125, 136.6076202392578, 140.83212280273438, 141.11082458496094, -2332.30908203125
134.98313903808594, 136.3428192138672, 140.53829956054688, 140.85379028320312, -2332.667724609375
134.71710205078125, 136.09620666503906, 140.32723999023438, 140.5965118408203, -2333.0234375
134.49818420410156, 135.8861846923828, 140.12637329101562, 140.362548828125, -2333.37744140625
134.2906494140625, 135.70033264160156, 139.96090698242188, 140.11460876464844, -2333.729248046875
134.09860229492188, 135.4912872314453, 139.7509002685547, 139.85821533203125, -2334.07666015625
133.8859405517578, 135.2303466796875, 139.56781005859375, 139.6172332763672, -2334.419677734375
133.6469268798828, 134.99790954589844, 139.39976501464844, 139.36587524414062, -2334.75927734375
133.44320678710938, 134.76239013671875, 139.1552734375, 139.11203002929688, -2335.0966796875
133.23191833496094, 134.51876831054688, 138.9407501220703, 138.89039611816406, -2335.4345703125
132.97821044921875, 134.24862670898438, 138.76681518554688, 138.63922119140625, -2335.768798828125
132.7545623779297, 134.0213165283203, 138.54115295410156, 138.37998962402344, -2336.1005859375
132.46739196777344, 133.7807159423828, 138.30108642578125, 138.15359497070312, -2336.431396484375
132.2080535888672, 133.50718688964844, 138.04820251464844, 137.9146728515625, -2336.759033203125
131.9508056640625, 133.24148559570312, 137.8131561279297, 137.66737365722656, -2337.083984375
131.71011352539062, 132.95066833496094, 137.54946899414062, 137.45462036132812, -2337.40966796875
131.40151977539062, 132.65792846679688, 137.19708251953125, 137.20303344726562, -2337.734375
131.10414123535156, 132.4110870361328, 136.92095947265625, 136.9541015625, -2338.053955078125
130.87545776367188, 132.13497924804688, 136.58963012695312, 136.75390625, -2338.376220703125
130.5806427001953, 131.9245147705078, 136.34902954101562, 136.51773071289062, -2338.69384765625
130.33941650390625, 131.70040893554688, 136.07876586914062, 136.27980041503906, -2339.005859375
130.13714599609375, 131.45022583007812, 135.82003784179688, 136.07359313964844, -2339.317138671875
129.9807586669922, 131.1600341796875, 135.52940368652344, 135.84861755371094, -2339.624755859375
129.76097106933594, 130.92408752441406, 135.2960205078125, 135.631591796875, -2339.93310546875
129.556640625, 130.723388671875, 135.1190643310547, 135.44158935546875, -2340.2392578125
129.3658447265625, 130.5522003173828, 134.94398498535156, 135.23573303222656, -2340.5400390625
129.19107055664062, 130.37545776367188, 134.727783203125, 135.01524353027344, -2340.839599609375
128.99017333984375, 130.1676788330078, 134.55355834960938, 134.8162384033203, -2341.136474609375
128.79611206054688, 130.0032196044922, 134.41700744628906, 134.60293579101562, -2341.4306640625
128.6062469482422, 129.8031463623047, 134.2489471435547, 134.4107666015625, -2341.720703125
128.43077087402344, 129.611328125, 134.0970001220703, 134.2247314453125, -2342.008544921875
128.23411560058594, 129.45370483398438, 133.93531799316406, 134.02444458007812, -2342.292236328125
128.03977966308594, 129.2545623779297, 133.73626708984375, 133.84051513671875, -2342.574951171875
127.87862396240234, 129.05352783203125, 133.58004760742188, 133.66937255859375, -2342.8564453125
127.6619644165039, 128.8506622314453, 133.35214233398438, 133.48403930664062, -2343.1328125
127.46978759765625, 128.62124633789062, 133.15469360351562, 133.2921142578125, -2343.405029296875
127.24585723876953, 128.45394897460938, 132.9561004638672, 133.1262969970703, -2343.677734375
127.0761489868164, 128.19500732421875, 132.76724243164062, 132.9420928955078, -2343.947509765625
126.90532684326172, 127.94424438476562, 132.5526123046875, 132.77142333984375, -2344.214111328125
126.7221908569336, 127.81672668457031, 132.34230041503906, 132.61285400390625, -2344.4814453125
126.53571319580078, 127.6494369506836, 132.13677978515625, 132.42086791992188, -2344.7470703125
126.33021545410156, 127.44050598144531, 131.93402099609375, 132.2356414794922, -2345.00634765625
126.09761047363281, 127.27587127685547, 131.75877380371094, 132.07827758789062, -2345.264404296875
125.89363098144531, 127.07461547851562, 131.57244873046875, 131.91241455078125, -2345.521240234375
125.76502227783203, 126.91929626464844, 131.3889923095703, 131.73223876953125, -2345.77734375
125.62744140625, 126.7718276977539, 131.2471923828125, 131.57505798339844, -2346.025146484375
125.4726333618164, 126.58265686035156, 131.0997314453125, 131.42117309570312, -2346.27392578125
125.29347229003906, 126.45624542236328, 130.96453857421875, 131.26426696777344, -2346.51953125
125.15583038330078, 126.33680725097656, 130.8338165283203, 131.12966918945312, -2346.762939453125
125.04045104980469, 126.22940826416016, 130.67950439453125, 130.99302673339844, -2347.004638671875
124.89712524414062, 126.08240509033203, 130.5554962158203, 130.84539794921875, -2347.241455078125
124.8406982421875, 125.95475006103516, 130.4684600830078, 130.68138122558594, -2347.47509765625
124.64710235595703, 125.83689880371094, 130.35855102539062, 130.53802490234375, -2347.70458984375
124.5230484008789, 125.67675018310547, 130.2525177001953, 130.40264892578125, -2347.935546875
124.41058349609375, 125.5576400756836, 130.1407012939453, 130.26466369628906, -2348.164306640625
124.23503112792969, 125.41609954833984, 130.00863647460938, 130.14183044433594, -2348.388916015625
124.09027099609375, 125.23283386230469, 129.87933349609375, 130.01197814941406, -2348.6103515625
123.9415512084961, 125.130615234375, 129.73703002929688, 129.86866760253906, -2348.830322265625
123.81348419189453, 125.02230072021484, 129.62899780273438, 129.72418212890625, -2349.049072265625
123.73269653320312, 124.90923309326172, 129.53639221191406, 129.62066650390625, -2349.266357421875
123.63595581054688, 124.77803802490234, 129.3484649658203, 129.49197387695312, -2349.479736328125
123.51115417480469, 124.63665008544922, 129.23609924316406, 129.37503051757812, -2349.693115234375
123.38941955566406, 124.51972198486328, 129.13812255859375, 129.2489013671875, -2349.90185546875
123.25336456298828, 124.36539459228516, 129.00955200195312, 129.11544799804688, -2350.109375
123.12069702148438, 124.24896240234375, 128.89222717285156, 128.99435424804688, -2350.317138671875
122.97250366210938, 124.15621185302734, 128.77371215820312, 128.89590454101562, -2350.522216796875
122.86093139648438, 124.0758285522461, 128.69436645507812, 128.77597045898438, -2350.7265625
122.77177429199219, 123.9666976928711, 128.5637969970703, 128.67759704589844, -2350.9267578125
122.63534545898438, 123.81983184814453, 128.46835327148438, 128.564208984375, -2351.122802734375
122.52845764160156, 123.66026306152344, 128.38311767578125, 128.4504852294922, -2351.318359375
122.37744903564453, 123.55192565917969, 128.2256622314453, 128.34426879882812, -2351.512451171875
122.27677917480469, 123.48453521728516, 128.1147003173828, 128.24937438964844, -2351.7041015625
122.23141479492188, 123.35259246826172, 127.99870300292969, 128.14915466308594, -2351.896240234375
122.14949798583984, 123.25414276123047, 127.87647247314453, 128.0758819580078, -2352.085693359375
122.04884338378906, 123.16390228271484, 127.76986694335938, 127.97312927246094, -2352.271240234375
121.94149780273438, 123.09876251220703, 127.66671752929688, 127.8766860961914, -2352.454833984375
121.84025573730469, 123.00910186767578, 127.56961059570312, 127.81073760986328, -2352.635498046875
121.72857666015625, 122.90062713623047, 127.50773620605469, 127.7123794555664, -2352.815673828125
121.62903594970703, 122.81956481933594, 127.42572021484375, 127.6171646118164, -2352.993896484375
121.56619262695312, 122.73223114013672, 127.3655776977539, 127.54376983642578, -2353.16943359375
121.4919204711914, 122.6939468383789, 127.28254699707031, 127.45393371582031, -2353.3388671875
121.43224334716797, 122.58837127685547, 127.22159576416016, 127.36576843261719, -2353.509765625
121.3377914428711, 122.48527526855469, 127.17054748535156, 127.28173065185547, -2353.680419921875
121.26368713378906, 122.42716979980469, 127.08916473388672, 127.2184066772461, -2353.84619140625
121.18695068359375, 122.36018371582031, 127.01202392578125, 127.1436538696289, -2354.009033203125
121.0942611694336, 122.30265045166016, 126.95628356933594, 127.06914520263672, -2354.173095703125
120.99821472167969, 122.23735809326172, 126.90637969970703, 126.99726104736328, -2354.333740234375
120.93590545654297, 122.16190338134766, 126.85084533691406, 126.93512725830078, -2354.4931640625
120.84564208984375, 122.06694030761719, 126.76538848876953, 126.8812484741211, -2354.64794921875
120.7696762084961, 122.01342010498047, 126.67352294921875, 126.82090759277344, -2354.80322265625
120.71070861816406, 121.92407989501953, 126.5967025756836, 126.75891876220703, -2354.9580078125
120.60379791259766, 121.8670425415039, 126.5144271850586, 126.70842742919922, -2355.11181640625
120.53252410888672, 121.79579162597656, 126.44677734375, 126.65519714355469, -2355.260498046875
120.51217651367188, 121.71995544433594, 126.3795166015625, 126.60472869873047, -2355.41015625
120.4739761352539, 121.68708038330078, 126.30658721923828, 126.54727935791016, -2355.55517578125
120.3780517578125, 121.66576385498047, 126.26109313964844, 126.50248718261719, -2355.7001953125
120.2903823852539, 121.59845733642578, 126.19938659667969, 126.45128631591797, -2355.84375
120.25336456298828, 121.55712890625, 126.14703369140625, 126.406494140625, -2355.98291015625
120.26203918457031, 121.52388000488281, 126.12422943115234, 126.35850524902344, -2356.123046875
120.24974060058594, 121.45054626464844, 126.10485076904297, 126.32179260253906, -2356.260009765625
120.2051773071289, 121.43518829345703, 126.0806655883789, 126.26932525634766, -2356.397216796875
120.20040893554688, 121.4138412475586, 126.06869506835938, 126.21322631835938, -2356.532958984375
120.16963958740234, 121.38135528564453, 126.03998565673828, 126.17138671875, -2356.666748046875
120.16911315917969, 121.34516143798828, 126.02625274658203, 126.12079620361328, -2356.799072265625
120.11422729492188, 121.26466369628906, 126.01718139648438, 126.0741958618164, -2356.932861328125
120.03597259521484, 121.22899627685547, 125.97803497314453, 126.03837585449219, -2357.064208984375
119.97282409667969, 121.15406036376953, 125.9400405883789, 125.99543762207031, -2357.19482421875
119.93537902832031, 121.08589172363281, 125.93476867675781, 125.95516967773438, -2357.3251953125
119.89299774169922, 121.06599426269531, 125.89305877685547, 125.9189453125, -2357.453369140625
119.85535430908203, 121.0405502319336, 125.84168243408203, 125.87598419189453, -2357.583984375
119.74752044677734, 120.99425506591797, 125.80519104003906, 125.83390808105469, -2357.710205078125
119.6748275756836, 120.94625854492188, 125.73571014404297, 125.79878997802734, -2357.8388671875
119.61273193359375, 120.87413787841797, 125.68133544921875, 125.75367736816406, -2357.964599609375
119.57096099853516, 120.79622650146484, 125.62003326416016, 125.70490264892578, -2358.091064453125
119.50265502929688, 120.72237396240234, 125.53840637207031, 125.65485382080078, -2358.21630859375
119.44700622558594, 120.69481658935547, 125.48627471923828, 125.61495208740234, -2358.338134765625
119.40148162841797, 120.62841033935547, 125.45096588134766, 125.56739044189453, -2358.46044921875
119.33196258544922, 120.58062744140625, 125.41380310058594, 125.51253509521484, -2358.5810546875
119.253662109375, 120.52308654785156, 125.35667419433594, 125.46080017089844, -2358.698486328125
119.1951904296875, 120.47439575195312, 125.30282592773438, 125.4124755859375, -2358.81494140625
119.16329193115234, 120.42489624023438, 125.2530288696289, 125.37405395507812, -2358.927734375
119.14857482910156, 120.39591979980469, 125.17752075195312, 125.34284973144531, -2359.039306640625
119.10597229003906, 120.33971405029297, 125.1427230834961, 125.30931091308594, -2359.147705078125
119.03509521484375, 120.3089599609375, 125.11829376220703, 125.26756286621094, -2359.25390625
119.01946258544922, 120.28028869628906, 125.07923889160156, 125.24737548828125, -2359.356689453125
119.01654815673828, 120.24442291259766, 125.09142303466797, 125.23509979248047, -2359.456787109375
119.00495147705078, 120.24002838134766, 125.05809020996094, 125.21111297607422, -2359.552978515625
118.97577667236328, 120.2251205444336, 125.0287094116211, 125.19717407226562, -2359.651123046875
118.9561538696289, 120.19996643066406, 125.04522705078125, 125.18585968017578, -2359.7431640625
118.94717407226562, 120.21946716308594, 125.03926849365234, 125.17083740234375, -2359.838134765625
118.95703125, 120.24797821044922, 125.05729675292969, 125.18077087402344, -2359.93115234375
118.98665618896484, 120.22293090820312, 125.0499496459961, 125.1913070678711, -2360.025634765625
119.0017318725586, 120.2452621459961, 125.03498840332031, 125.19750213623047, -2360.118896484375
119.00507354736328, 120.24800109863281, 125.04395294189453, 125.19933319091797, -2360.211181640625
118.98798370361328, 120.2389144897461, 125.08204650878906, 125.20861053466797, -2360.305419921875
118.99942016601562, 120.25918579101562, 125.11541748046875, 125.2243423461914, -2360.3955078125
118.97653198242188, 120.25067901611328, 125.13732147216797, 125.2197265625, -2360.487060546875
119.0226058959961, 120.24781799316406, 125.14424896240234, 125.2179183959961, -2360.578369140625
119.00789642333984, 120.26020812988281, 125.14317321777344, 125.22447967529297, -2360.667236328125
118.9824447631836, 120.28572845458984, 125.15003967285156, 125.23143768310547, -2360.757080078125
118.96709442138672, 120.25518798828125, 125.16815948486328, 125.2254867553711, -2360.846435546875
118.95113372802734, 120.2298355102539, 125.18488311767578, 125.20745849609375, -2360.935791015625
